country,iso2c,iso3c,year,status,lastupdated,pib_capita,esp_vida,poblacion,region,capital,longitude,latitude,income,lending
Saudi Arabia,SA,SAU,2023,,2025-12-19,36156.848337701,78.732,33702731,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2018,,2025-12-19,29360.0658968566,78.75,30196281,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2014,,2025-12-19,27805.4850319422,77.116,28309273,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2024,,2025-12-19,35121.6628687742,NA,35300280,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2017,,2025-12-19,23929.2907135982,78.721,30977355,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2022,,2025-12-19,38510.2276211037,77.31,32175224,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2019,,2025-12-19,29566.7933827436,78.313,30063799,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2016,,2025-12-19,22267.7217050387,78.354,30954198,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2021,,2025-12-19,31920.7653655643,77.089,30784383,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Saudi Arabia,SA,SAU,2020,,2025-12-19,24338.8307301067,77.596,31552510,Middle East & North Africa,Riyadh,46.6977,24.6748,High income,Not classified
Senegal,SN,SEN,2017,,2025-12-19,1356.80518449031,67.059,15475002,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2018,,2025-12-19,1452.55612562445,67.379,15914498,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2016,,2025-12-19,1266.43957151587,66.724,15034521,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2015,,2025-12-19,1218.00613555438,66.451,14593331,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2014,,2025-12-19,1398.89137601382,66.001,14152102,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2021,,2025-12-19,1598.10676952274,66.868,17220867,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2019,,2025-12-19,1431.18128932159,67.668,16352922,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2020,,2025-12-19,1461.08720350553,67.496,16789219,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2024,,2025-12-19,1773.21829923448,NA,18501984,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2022,,2025-12-19,1574.0281059306,67.788,17651103,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Senegal,SN,SEN,2023,,2025-12-19,1698.03387300843,68.683,18077573,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
Serbia,RS,SRB,2020,,2025-12-19,8098.70955668849,74.4780487804878,6899126,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2019,,2025-12-19,7755.632986437,75.9365853658537,6945235,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2014,,2025-12-19,6886.67809068704,75.3365853658537,7131787,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2015,,2025-12-19,5820.3215576888,75.2878048780488,7095383,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2021,,2025-12-19,9680.52798074468,72.780487804878,6834326,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2022,,2025-12-19,10024.8191112596,75.2365853658537,6664449,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2018,,2025-12-19,7559.86165747394,75.890243902439,6982604,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2023,,2025-12-19,12281.707946167,76.2209756097561,6623183,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2016,,2025-12-19,5982.37030126471,75.6878048780488,7058322,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2017,,2025-12-19,6548.03653824187,75.5390243902439,7020858,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Serbia,RS,SRB,2024,,2025-12-19,13679.2065983557,NA,6586476,Europe & Central Asia,Belgrade,20.4656,44.8024,Upper middle income,IBRD
Seychelles,SC,SYC,2020,,2025-12-19,14041.4754074575,77.2365853658537,98462,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2024,,2025-12-19,17858.8226383978,NA,121354,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2023,,2025-12-19,18262.7115849287,74.9585365853659,119773,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2019,,2025-12-19,19141.5118743615,74.0463414634146,97625,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2014,,2025-12-19,15188.1902175113,73.2292682926829,91359,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2015,,2025-12-19,15333.1051727105,74.2951219512195,93419,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2016,,2025-12-19,16566.9946042294,74.309756097561,94677,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2021,,2025-12-19,14982.9111487767,73.3975609756097,99258,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2018,,2025-12-19,18440.2340460932,72.8414634146341,96762,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2022,,2025-12-19,16836.6721895387,73.7024390243903,119878,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Seychelles,SC,SYC,2017,,2025-12-19,17480.3651911372,74.3,95843,Sub-Saharan Africa,Victoria,55.4466,-4.6309,High income,IBRD
Sierra Leone,SL,SLE,2024,,2025-12-19,806.654650417726,NA,8642022,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2023,,2025-12-19,758.329137378248,61.786,8460512,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2022,,2025-12-19,860.371067916096,61.275,8276807,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2017,,2025-12-19,779.186007841728,57.761,7379299,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2014,,2025-12-19,1117.7586465721,54.281,6876385,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2015,,2025-12-19,964.575980888989,55.454,7037655,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2016,,2025-12-19,844.416411175476,56.937,7205328,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2021,,2025-12-19,885.396401885395,60.26,8094602,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2018,,2025-12-19,845.914540460932,59.059,7554563,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2019,,2025-12-19,843.712517809977,59.593,7731991,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Sierra Leone,SL,SLE,2020,,2025-12-19,845.277557920549,59.694,7912558,Sub-Saharan Africa,Freetown,-13.2134,8.4821,Low income,IDA
Singapore,SG,SGP,2014,,2025-12-19,57564.8023114977,82.4951219512195,5469724,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2017,,2025-12-19,61236.251270627,83.0951219512195,5612253,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2015,,2025-12-19,55645.6068614606,82.7439024390244,5535002,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2016,,2025-12-19,57005.5887176547,82.8463414634146,5607283,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2020,,2025-12-19,61410.0792630788,83.5439024390244,5685807,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2021,,2025-12-19,80056.1288247844,83.0926829268293,5453566,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2018,,2025-12-19,66881.6067035265,83.2975609756098,5638676,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2019,,2025-12-19,65952.0378959293,83.5951219512195,5703569,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2024,,2025-12-19,90674.066632628,NA,6036860,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2022,,2025-12-19,90299.0694637269,82.8951219512195,5637022,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Singapore,SG,SGP,2023,,2025-12-19,85412.230345235,82.8951219512195,5917648,East Asia & Pacific,Singapore,103.85,1.28941,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2016,,2025-12-19,37308.6147795736,75.952,38249,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2015,,2025-12-19,37839.6283815163,75.899,37471,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2014,,2025-12-19,37134.912423099,75.735,36672,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2019,,2025-12-19,34861.469528968,75.68,40385,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2017,,2025-12-19,34701.3058494468,75.455,38996,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2018,,2025-12-19,31708.3110124742,75.693,39712,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2021,,2025-12-19,32548.4366854902,74.505,41571,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2022,,2025-12-19,37793.1284399157,76.18,42139,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2020,,2025-12-19,30150.8998380477,75.002,41008,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2024,,2025-12-19,41472.5874498583,NA,43350,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Sint Maarten (Dutch part),SX,SXM,2023,,2025-12-19,39451.8223361963,76.371,42749,Latin America & Caribbean,Philipsburg,,,High income,Not classified
Slovak Republic,SK,SVK,2016,,2025-12-19,16636.0769133073,77.1658536585366,5430798,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2017,,2025-12-19,17645.5298716761,77.1658536585366,5439232,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2021,,2025-12-19,22123.3342114545,74.6146341463415,5447247,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2018,,2025-12-19,19573.3717031314,77.2658536585366,5446771,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2015,,2025-12-19,16442.0760860018,76.5634146341463,5423801,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2023,,2025-12-19,24614.8734642794,78.0170731707317,5426740,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2019,,2025-12-19,19406.0589683582,77.6658536585366,5454147,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2014,,2025-12-19,18770.9289896545,76.8121951219512,5418649,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2022,,2025-12-19,21317.7943982363,76.9658536585366,5431752,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2024,,2025-12-19,25992.6748502048,NA,5422069,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovak Republic,SK,SVK,2020,,2025-12-19,19735.4858280801,76.8658536585366,5458827,Europe & Central Asia,Bratislava,17.1073,48.1484,High income,Not classified
Slovenia,SI,SVN,2020,,2025-12-19,25392.0651093612,80.5317073170732,2102419,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2019,,2025-12-19,25814.1687167572,81.5292682926829,2088385,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2018,,2025-12-19,25888.0481065655,81.3780487804878,2073894,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2021,,2025-12-19,29192.8401933019,80.6756097560976,2108079,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2014,,2025-12-19,24013.0682060959,81.0780487804878,2061980,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2022,,2025-12-19,28360.3041467268,81.2829268292683,2112076,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2023,,2025-12-19,32660.4753581346,81.9780487804878,2120461,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2017,,2025-12-19,23303.077705959,81.0292682926829,2066388,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2024,,2025-12-19,34301.0318686594,NA,2127400,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2015,,2025-12-19,20697.2748530619,80.7756097560976,2063531,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Slovenia,SI,SVN,2016,,2025-12-19,21447.8377796036,81.1756097560976,2065042,Europe & Central Asia,Ljubljana,14.5044,46.0546,High income,Not classified
Small states,S1,SST,2022,,2025-12-19,13636.4661190787,72.3794678577605,19852364,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2023,,2025-12-19,14346.3202783396,72.8966788653862,20031262,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2014,,2025-12-19,11413.5892863022,70.8536154373809,18292084,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2024,,2025-12-19,15383.3425638674,NA,20193405,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2016,,2025-12-19,10486.2161094903,71.3759850327933,18671045,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2017,,2025-12-19,11304.5050810878,71.6556194082547,18865506,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2018,,2025-12-19,12057.788581183,71.8640735615265,19084934,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2015,,2025-12-19,10446.850341907,71.1242805019157,18482578,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2020,,2025-12-19,10723.093901861,71.8255552822673,19472157,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2021,,2025-12-19,12428.6087674544,70.7756825891382,19646549,Aggregates,,,,Aggregates,Aggregates
Small states,S1,SST,2019,,2025-12-19,11990.4670996465,72.0009607335469,19293697,Aggregates,,,,Aggregates,Aggregates
Solomon Islands,SB,SLB,2024,,2025-12-19,1933.55538435227,NA,819198,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2014,,2025-12-19,2164.95289873002,68.984,616908,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2023,,2025-12-19,1882.64394148042,70.528,800005,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2015,,2025-12-19,2045.47721526649,69.323,639415,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2016,,2025-12-19,2082.62383124213,69.501,662379,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2020,,2025-12-19,2063.32780991967,69.258,744498,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2017,,2025-12-19,2143.57670489272,69.652,685672,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2018,,2025-12-19,2278.19908624102,69.806,709101,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2019,,2025-12-19,2223.65890942466,69.981,728147,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2021,,2025-12-19,2043.44413170658,68.89,762591,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
Solomon Islands,SB,SLB,2022,,2025-12-19,1877.78104490956,70.409,781066,East Asia & Pacific,Honiara,159.949,-9.42676,Lower middle income,IDA
"Somalia, Fed. Rep.",SO,SOM,2017,,2025-12-19,510.939952317726,52.19,14916629,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2018,,2025-12-19,509.497273804534,54.767,15452487,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2019,,2025-12-19,539.954816211694,57.249,16030971,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2020,,2025-12-19,518.16113333875,57.095,16651191,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2021,,2025-12-19,549.056994756254,55.703,17271431,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2014,,2025-12-19,429.431656725102,54.442,13339491,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2015,,2025-12-19,445.583080073396,55.056,13806963,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2016,,2025-12-19,460.928490585175,55.283,14348740,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2022,,2025-12-19,573.141165798229,53.931,17801897,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2023,,2025-12-19,596.885985135589,58.816,18358615,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.",SO,SOM,2024,,2025-12-19,629.538899449007,NA,19009151,NA,NA,NA,NA,NA,NA
South Africa,ZA,ZAF,2017,,2025-12-19,6618.33508255701,65.422,57635162,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2016,,2025-12-19,5651.20585165749,64.749,57259551,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2021,,2025-12-19,6828.75624590017,62.01,61502603,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2018,,2025-12-19,6914.1780318076,65.726,58613001,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2015,,2025-12-19,6112.27382485974,64.053,56723537,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2014,,2025-12-19,6856.73137092522,63.184,55594838,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2020,,2025-12-19,5580.60383075189,65.15,60562381,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2022,,2025-12-19,6534.24867783397,65.454,62378410,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2019,,2025-12-19,6533.71121032856,66.071,59587885,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2024,,2025-12-19,6267.186814093,NA,64007187,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2023,,2025-12-19,6034.27208964673,66.139,63212384,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Asia,8S,SAS,2019,,2025-12-19,2067.05975687637,70.9975623145981,1605412986,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2023,,2025-12-19,2532.38988993306,72.3247648783903,1662580579,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2020,,2025-12-19,1957.20343722686,70.3622206982499,1621073417,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2018,,2025-12-19,1988.3663331799,70.6523573971364,1589164714,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2014,,2025-12-19,1528.49208733408,69.1208563538772,1519839246,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2015,,2025-12-19,1570.54142462917,69.5110334122263,1537370078,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2016,,2025-12-19,1722.90703415144,69.9184707063298,1555111864,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2017,,2025-12-19,1956.06707554186,70.2904723380061,1572520427,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2022,,2025-12-19,2385.08341896271,72.0115731308447,1648009565,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2024,,2025-12-19,2690.07883749003,NA,1677384532,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2021,,2025-12-19,2273.72055798689,67.8215299767513,1634785356,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2019,,2025-12-19,2067.05975687637,70.9975623145981,1605412986,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2017,,2025-12-19,1956.06707554186,70.2904723380061,1572520427,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2018,,2025-12-19,1988.3663331799,70.6523573971364,1589164714,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2023,,2025-12-19,2532.38988993306,72.3247648783903,1662580579,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2015,,2025-12-19,1570.54142462917,69.5110334122263,1537370078,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2016,,2025-12-19,1722.90703415144,69.9184707063298,1555111864,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2024,,2025-12-19,2690.07883749003,NA,1677384532,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2014,,2025-12-19,1528.49208733408,69.1208563538772,1519839246,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2022,,2025-12-19,2385.08341896271,72.0115731308447,1648009565,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2020,,2025-12-19,1957.20343722686,70.3622206982499,1621073417,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2021,,2025-12-19,2273.72055798689,67.8215299767513,1634785356,Aggregates,,,,Aggregates,Aggregates
South Sudan,SS,SSD,2016,,2025-12-19,NA,36.72,10830102,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2015,,2025-12-19,1080.14718624765,39.757,11107561,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2014,,2025-12-19,1242.73450181032,45.625,11235073,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2022,,2025-12-19,NA,57.203,11021177,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2023,,2025-12-19,NA,57.617,11483374,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2024,,2025-12-19,NA,NA,11943408,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2019,,2025-12-19,NA,58.129,10423384,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2020,,2025-12-19,NA,57.648,10698467,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2017,,2025-12-19,NA,35.351,10259154,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2018,,2025-12-19,NA,51.905,10122977,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2021,,2025-12-19,NA,57.047,10865780,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
Spain,ES,ESP,2014,,2025-12-19,29707.765509467,83.2292682926829,46460733,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2019,,2025-12-19,29786.5245689007,83.8317073170732,47118501,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2016,,2025-12-19,26755.6061149398,83.3292682926829,46458139,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2017,,2025-12-19,28381.3425596906,83.2829268292683,46571232,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2018,,2025-12-19,30602.4212881113,83.4317073170732,46782011,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2015,,2025-12-19,25982.4416197775,82.8317073170732,46422303,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2020,,2025-12-19,27233.942646160802,82.2317073170732,47359424,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2021,,2025-12-19,30799.4775937775,83.1780487804878,47443821,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2022,,2025-12-19,30319.4987196616,83.1341463414634,47786102,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2023,,2025-12-19,33493.2225409111,83.8829268292683,48352528,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2024,,2025-12-19,35326.7683069278,NA,48848840,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Sri Lanka,LK,LKA,2015,,2025-12-19,4057.7158346231,75.99,20970000,South Asia,Colombo,79.8528,6.92148,Lower middle income,IDA
